plant,scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,duration_s,missed_jobs,veh,avg_perf,max_roll,soft_pct,hard,max_age_fresh_ms,max_age_path_ms,min_ttpnr_ms,past_pnr_ms,tau_crit_ms,max_sim_crit,sim_crit_over_cores_pct
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,0,0.021676,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,1,0.039162,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,2,0.046246,0.268366,0.0000,0,90.50,90.50,-1.00,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,3,0.037394,0.914847,0.0000,0,90.50,90.50,365.10,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,4,0.030718,0.300585,0.0000,0,90.50,90.50,-1.00,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,5,0.514382,2.763037,13.5333,0,90.50,90.50,435.10,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,6,0.647685,3.278419,15.4333,0,85.50,95.50,410.10,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,7,0.055494,0.833165,0.0000,0,85.50,85.50,410.10,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,8,0.065153,0.973726,0.9333,0,85.50,85.50,215.10,0.0,100,0,0.00
lateral,rm,v10,10,3,worst,kill,-1.00,0,30.000,0,9,0.015012,0.175398,0.0000,0,85.50,85.50,-1.00,0.0,100,0,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,0,0.021676,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,1,0.046972,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,2,0.098398,1.063856,0.6333,0,90.50,90.50,435.10,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,3,0.034163,0.416791,0.0000,0,90.50,90.50,-1.00,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,4,0.025538,0.300585,0.0000,0,90.50,90.50,-1.00,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,5,0.534853,3.696630,12.1333,0,100.50,100.50,405.10,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,6,0.557921,2.947338,14.1667,0,85.50,85.50,425.10,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,7,0.603192,3.279302,14.6667,0,85.50,85.50,425.10,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,8,0.021174,0.167768,0.0000,0,85.50,85.50,-1.00,0.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,9,1.660704,15.985658,19.6000,266,85.50,85.50,0.00,3405.0,100,1,0.00
lateral,rm,v10,11,3,worst,kill,-1.00,0,30.000,4497,10,169.830506,3541.925738,15.9333,387,-1.00,-1.00,0.00,4130.0,100,1,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,0,0.023119,0.193611,0.0000,0,90.50,110.50,-1.00,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,1,0.040704,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,2,0.075666,0.913404,0.5667,0,90.50,90.50,395.10,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,3,0.092938,0.850810,0.9333,0,90.50,90.50,330.10,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,4,0.029709,0.372205,0.0000,0,90.50,90.50,-1.00,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,5,0.145453,2.137507,2.5667,0,100.50,100.50,455.10,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,6,0.606260,3.245486,15.1333,0,85.50,85.50,425.10,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,7,0.581233,3.029576,14.4333,0,85.50,85.50,430.10,0.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,8,7.401093,39.302210,61.0333,676,85.50,85.50,0.00,8450.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,9,2.558619,16.235346,31.7000,445,85.50,85.50,0.00,5180.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,10,169650.081511,523892.552163,99.0000,2922,-1.00,-1.00,0.00,29655.0,100,3,0.00
lateral,rm,v10,12,3,worst,kill,-1.00,0,30.000,11992,11,408.974655,7733.650085,18.9000,476,-1.00,-1.00,0.00,5025.0,100,3,0.00
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,0,0.021676,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,1,0.041475,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,2,0.091688,0.913404,0.5667,0,90.50,90.50,395.10,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,3,0.050334,0.274208,0.0000,0,90.50,90.50,-1.00,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,4,0.011095,0.315023,0.0000,0,90.50,90.50,-1.00,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,5,0.028821,0.326828,0.0000,0,90.50,100.50,-1.00,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,6,0.436353,2.673536,12.2333,0,85.50,85.50,440.10,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,7,0.519271,2.741068,13.5333,0,85.50,85.50,440.10,0.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,8,13.837140,61.085406,69.7667,976,85.50,85.50,0.00,12540.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,9,263928.141532,1376047.577854,98.7000,2915,-1.00,-1.00,0.00,29490.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,10,663793.725693,2444968.339760,92.0333,2695,-1.00,-1.00,0.00,27310.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,11,63221.654735,190709.717207,98.9667,2919,-1.00,-1.00,0.00,29630.0,100,5,54.45
lateral,rm,v10,13,3,worst,kill,-1.00,0,30.000,17988,12,779.718084,13616.680100,21.4000,552,-1.00,-1.00,0.00,5780.0,100,5,54.45
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,0,0.021676,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,1,0.035371,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,2,0.079986,0.913404,0.5667,0,90.50,90.50,395.10,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,3,0.032279,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,4,0.044784,0.477326,0.0000,0,90.50,90.50,435.10,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,5,0.027335,0.309563,0.0000,0,90.50,90.50,-1.00,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,6,0.202105,1.878714,4.5667,0,85.50,85.50,445.10,0.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,7,12.565621,61.414975,65.0333,724,85.50,85.50,0.00,9765.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,8,12.800199,61.104528,58.2667,758,85.50,85.50,0.00,10170.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,9,32818.130132,297562.197136,60.7000,1678,-1.00,-1.00,0.00,17490.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,10,251593.711658,1256368.375666,70.4667,2048,-1.00,-1.00,0.00,20835.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,11,837082.032227,2858920.875621,98.2333,2885,-1.00,-1.00,0.00,29210.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,12,13229.984284,39161.867870,98.9000,2910,-1.00,-1.00,0.00,29475.0,100,7,73.56
lateral,rm,v10,14,3,worst,kill,-1.00,0,30.000,25483,13,1281.106738,20959.360123,23.5667,616,-1.00,-1.00,0.00,6425.0,100,7,73.56
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,0,0.023119,0.193611,0.0000,0,90.50,110.50,-1.00,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,1,0.049348,0.189477,0.0000,0,90.50,90.50,-1.00,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,2,0.075950,0.651140,0.0000,0,90.50,90.50,440.10,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,3,0.047141,0.267607,0.0000,0,90.50,90.50,-1.00,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,4,0.056061,0.739022,0.0000,0,90.50,100.50,460.10,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,5,0.031217,0.387705,0.0000,0,90.50,90.50,455.10,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,6,0.032882,0.299580,0.0000,0,85.50,85.50,-1.00,0.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,7,11.124150,61.387904,64.3667,496,85.50,85.50,0.00,6655.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,8,155304.246741,491378.187265,98.1667,2904,-1.00,-1.00,0.00,29425.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,9,3163.657537,45972.360595,43.9000,1173,-1.00,-1.00,0.00,12440.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,10,54145.055955,417077.844431,98.0000,2856,-1.00,-1.00,0.00,28925.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,11,365198.476970,1623946.710634,77.9333,2272,-1.00,-1.00,0.00,23080.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,12,701791.395188,2303466.772572,99.1000,2930,-1.00,-1.00,0.00,29715.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,13,620.671032,1806.042093,98.3667,2817,-1.00,-1.00,0.00,28370.0,100,8,94.90
lateral,rm,v10,15,3,worst,kill,-1.00,0,30.000,31479,14,1901.424766,29457.994848,25.4333,672,-1.00,-1.00,0.00,6985.0,100,8,94.90
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,0,0.021676,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,1,0.042889,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,2,0.041435,0.230337,0.0000,0,90.50,90.50,-1.00,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,3,0.075084,0.807424,0.0000,0,90.50,90.50,445.10,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,4,0.096905,0.916277,0.9667,0,90.50,100.50,300.10,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,5,0.007342,0.107894,0.0000,0,90.50,90.50,-1.00,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,6,2.030136,5.632072,66.5333,0,85.50,85.50,415.10,0.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,7,208459.024149,946693.845518,98.2667,2835,-1.00,-1.00,0.00,28795.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,8,441729.935335,1494657.547121,97.8667,2892,-1.00,-1.00,0.00,29285.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,9,12453.184817,33407.589895,97.7000,2877,-1.00,-1.00,0.00,29075.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,10,14635.530001,161955.837614,53.7333,1466,-1.00,-1.00,0.00,15380.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,11,221972.092167,1211237.654756,95.6667,2835,-1.00,-1.00,0.00,28695.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,12,489132.496682,1984304.629958,84.4667,2469,-1.00,-1.00,0.00,25045.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,13,457350.190048,1467436.252235,99.0667,2927,-1.00,-1.00,0.00,29695.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,14,0.190001,2.756351,2.5333,0,-1.00,-1.00,0.00,115.0,100,9,97.05
lateral,rm,v10,16,3,worst,kill,-1.00,0,30.000,40473,15,2622.087518,38750.035824,27.0667,721,-1.00,-1.00,0.00,7480.0,100,9,97.05
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,0,0.021676,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,1,0.046707,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,2,0.036590,0.185882,0.0000,0,90.50,90.50,-1.00,0.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,3,0.120053,1.003230,1.3000,0,100.50,100.50,365.10,0.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,4,0.035346,0.197462,0.0000,0,90.50,90.50,-1.00,0.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,5,4.394129,26.683782,84.6667,161,90.50,90.50,0.00,2185.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,6,2.208847,5.645770,75.3333,0,85.50,85.50,415.10,0.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,7,31018.058793,183534.489471,98.5333,2882,-1.00,-1.00,0.00,29380.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,8,439914.232437,1651454.080795,94.6000,2771,-1.00,-1.00,0.00,27995.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,9,189659.181228,603711.572068,98.2000,2906,-1.00,-1.00,0.00,29445.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,10,1231.313976,20461.927858,39.3000,1033,-1.00,-1.00,0.00,11050.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,11,38432.719435,333877.298812,69.0667,1707,-1.00,-1.00,0.00,17825.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,12,210112.456084,1109205.895049,67.1667,1949,-1.00,-1.00,0.00,19845.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,13,619467.545061,2332251.911009,90.2667,2642,-1.00,-1.00,0.00,26775.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,14,286936.977293,902219.351060,99.0333,2924,-1.00,-1.00,0.00,29670.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,15,1.158119,30.105631,5.4333,72,-1.00,-1.00,0.00,980.0,100,10,98.42
lateral,rm,v10,17,3,worst,kill,-1.00,0,30.000,47968,16,3420.553505,48453.298665,28.5333,765,-1.00,-1.00,0.00,7910.0,100,10,98.42
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,0,0.023119,0.193611,0.0000,0,90.50,110.50,-1.00,0.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,1,0.041408,0.182397,0.0000,0,90.50,90.50,-1.00,0.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,2,0.053571,0.179407,0.0000,0,90.50,90.50,-1.00,0.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,3,0.079627,0.988364,0.6667,0,90.50,100.50,365.10,0.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,4,3.922303,17.770265,73.3333,373,90.50,90.50,0.00,4285.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,5,3.174089,15.756975,81.7000,199,90.50,90.50,0.00,2275.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,6,334024.122030,824694.252006,98.8000,2904,-1.00,-1.00,0.00,29475.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,7,33225.544476,85867.165367,98.5333,2879,-1.00,-1.00,0.00,29400.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,8,280313.908258,1206030.338219,94.2667,2426,-1.00,-1.00,0.00,24585.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,9,441729.935335,1494657.547121,97.8667,2892,-1.00,-1.00,0.00,29285.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,10,29720.879068,84105.066731,97.9000,2889,-1.00,-1.00,0.00,29225.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,11,6686.467208,86100.373647,48.2667,1304,-1.00,-1.00,0.00,13750.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,12,54145.055955,417077.844431,98.0000,2856,-1.00,-1.00,0.00,28925.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,13,295503.443001,1403788.140675,73.5667,2142,-1.00,-1.00,0.00,21770.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,14,753220.023143,2665169.936668,95.4000,2796,-1.00,-1.00,0.00,28315.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,15,169650.081511,523892.552163,99.0000,2922,-1.00,-1.00,0.00,29655.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,16,5.827889,154.355276,8.0000,149,-1.00,-1.00,0.00,1750.0,100,12,97.95
lateral,rm,v10,18,3,worst,kill,-1.00,0,30.000,55463,17,4275.629613,58264.761741,29.8000,803,-1.00,-1.00,0.00,8295.0,100,12,97.95
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,0,0.033678,0.181410,0.0000,0,105.50,105.50,-1.00,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,1,0.040600,0.197187,0.0000,0,95.50,110.50,-1.00,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,2,0.047068,0.276382,0.0000,0,100.50,120.50,-1.00,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,3,0.040360,0.916870,0.0000,0,95.50,110.50,365.10,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,4,0.033515,0.318060,0.0000,0,105.50,120.50,-1.00,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,5,0.428491,2.267686,11.0333,0,90.50,125.50,455.10,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,6,0.471580,2.415861,11.9667,0,105.50,105.50,450.10,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,7,0.059170,0.764622,0.0000,0,105.50,110.50,415.10,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,8,0.066742,0.989417,0.8667,0,105.50,105.50,245.10,0.0,100,0,0.00
lateral,context,v10,10,3,worst,kill,-1.00,0,30.000,4496,9,0.025580,0.198545,0.0000,0,95.50,115.50,-1.00,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,0,0.042269,0.182854,0.0000,0,90.50,110.50,-1.00,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,1,0.058623,0.189319,0.0000,0,105.50,125.50,-1.00,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,2,0.112511,1.060932,0.8000,0,110.50,110.50,420.10,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,3,0.034037,0.421302,0.0000,0,100.50,105.50,-1.00,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,4,0.026688,0.299028,0.0000,0,105.50,120.50,-1.00,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,5,0.390506,2.519712,10.4667,0,105.50,110.50,440.10,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,6,0.582610,2.936864,14.2000,0,100.50,105.50,425.10,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,7,0.421842,2.244722,10.0000,0,105.50,105.50,455.10,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,8,0.050015,0.184326,0.0000,0,95.50,105.50,-1.00,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,9,0.051556,0.804291,0.5333,0,100.50,105.50,280.10,0.0,100,0,0.00
lateral,context,v10,11,3,worst,kill,-1.00,0,30.000,7490,10,0.036888,0.203730,0.0000,0,105.50,115.50,-1.00,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,0,0.115503,0.337618,0.0000,0,770.50,790.50,-1.00,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,1,0.144475,0.694981,0.5667,0,1080.50,1100.50,-1.00,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,2,0.087823,0.894245,0.5667,0,540.50,560.50,395.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,3,0.103490,0.843263,0.9000,0,540.50,560.50,330.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,4,0.059848,0.392291,0.0000,0,715.50,730.50,-1.00,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,5,0.219876,1.680507,3.2333,0,1090.50,1110.50,480.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,6,0.464850,2.115201,10.7333,0,1100.50,1120.50,455.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,7,0.765673,3.157842,16.7000,0,805.50,825.50,415.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,8,0.269179,2.012818,5.6333,0,1950.50,1970.50,365.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,9,0.151065,0.409910,0.0000,0,630.50,650.50,-1.00,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,10,0.173921,0.667377,0.0000,0,640.50,665.50,305.10,0.0,100,0,0.00
lateral,context,v10,12,3,worst,kill,-1.00,0,30.000,12005,11,0.166937,0.509026,0.0000,0,670.50,690.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,0,0.396855,1.234270,6.3333,0,1305.50,1325.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,1,0.363840,1.575903,6.9000,0,1120.50,1140.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,2,0.200187,1.308252,2.8667,0,1010.50,1030.50,395.10,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,3,0.184632,1.178565,2.3333,0,955.50,970.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,4,0.146942,1.310575,2.2667,0,785.50,800.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,5,0.287209,1.342574,4.1333,0,1235.50,1250.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,6,0.459865,2.522382,9.7000,0,1040.50,1060.50,440.10,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,7,0.724388,2.599142,14.8333,0,790.50,810.50,425.10,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,8,0.685167,3.102175,17.9000,0,1700.50,1720.50,425.10,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,9,0.381711,1.109881,6.0000,0,1255.50,1275.50,470.10,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,10,0.344641,1.403474,4.2667,0,1455.50,1475.50,-1.00,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,11,0.564622,1.655796,11.0667,0,1310.50,1330.50,330.10,0.0,100,0,0.00
lateral,context,v10,13,3,worst,kill,-1.00,0,30.000,19495,12,0.420248,1.397903,6.9000,0,1725.50,1745.50,-1.00,0.0,100,0,0.00
lateral,context,v10,14,3,worst,kill,-1.00,0,30.000,27045,0,1.159184,4.485270,29.2000,0,1730.50,1750.50,210.10,0.0,100,1,0.00
lateral,context,v10,14,3,worst,kill,-1.00,0,30.000,27045,1,0.792483,3.451447,18.3667,0,1130.50,1150.50,215.10,0.0,100,1,0.00
lateral,context,v10,14,3,worst,kill,-1.00,0,30.000,27045,2,0.900910,3.461157,21.3000,0,1070.50,1095.50,280.10,0.0,100,1,0.00
